open_time_ms,open_time,close_time_ms,close_time,mark_open,mark_high,mark_low,mark_close,mark_hl2
1622851200000,2021-06-05T00:00:00+00:00,1622937599999,2021-06-05T23:59:59.999000+00:00,37903.24324192,39009.71097626,35759.33680556,36457.12157626,37384.52389091
1622937600000,2021-06-06T00:00:00+00:00,1623023999999,2021-06-06T23:59:59.999000+00:00,36457.12157626,37485.27546111,36137.78310152,36673.74073333,36811.529281315
1623024000000,2021-06-07T00:00:00+00:00,1623110399999,2021-06-07T23:59:59.999000+00:00,36673.74073333,37754.93082677,34065.14450455,34301.03549798,35910.03766566
1623110400000,2021-06-08T00:00:00+00:00,1623196799999,2021-06-08T23:59:59.999000+00:00,34299.21804343,34823.94945606,31404.45346162,34013.65472374,33114.20145884
1623196800000,2021-06-09T00:00:00+00:00,1623283199999,2021-06-09T23:59:59.999000+00:00,34010.8983601,38519.69814091,32927.67870859,38390.97525051,35723.68842475
1623283200000,2021-06-10T00:00:00+00:00,1623369599999,2021-06-10T23:59:59.999000+00:00,38389.85706869,39455.95979444,36532.04387475,37591.25499242,37994.001834595
1623369600000,2021-06-11T00:00:00+00:00,1623455999999,2021-06-11T23:59:59.999000+00:00,37591.24349798,38599.91148737,36776.09165455,38245.10295556,37688.00157096
1623456000000,2021-06-12T00:00:00+00:00,1623542399999,2021-06-12T23:59:59.999000+00:00,38245.10295556,38342.93431869,35395.37937727,36321.5603298,36869.156847980004
1623542400000,2021-06-13T00:00:00+00:00,1623628799999,2021-06-13T23:59:59.999000+00:00,36321.2203298,40422.37927121,35425.97217172,40093.47506616,37924.175721465
1623628800000,2021-06-14T00:00:00+00:00,1623715199999,2021-06-14T23:59:59.999000+00:00,40093.47506616,42073.55635051,39820.10094444,41588.94373485,40946.828647475
1623715200000,2021-06-15T00:00:00+00:00,1623801599999,2021-06-15T23:59:59.999000+00:00,41593.4982803,42467.16241566,40557.29137323,41192.20897677,41512.226894445004
1623801600000,2021-06-16T00:00:00+00:00,1623887999999,2021-06-16T23:59:59.999000+00:00,41189.07988586,41543.96074343,38877.91227475,39101.82816616,40210.936509089996
1623888000000,2021-06-17T00:00:00+00:00,1623974399999,2021-06-17T23:59:59.999000+00:00,39101.82816616,40391.15263687,37991.32605,38725.95130455,39191.239343435
1623974400000,2021-06-18T00:00:00+00:00,1624060799999,2021-06-18T23:59:59.999000+00:00,38726.03675909,38844.4852899,35540.35541061,36256.35268182,37192.420350255
1624060800000,2021-06-19T00:00:00+00:00,1624147199999,2021-06-19T23:59:59.999000+00:00,36277.43580556,36943.59467323,35287.56487424,35964.97151162,36115.579773735
