open_time_ms,open_time,close_time_ms,close_time,open,high,low,close,hl2_mid,volume
1624406400000,2021-06-23T00:00:00+00:00,1624492799999,2021-06-23T23:59:59.999000+00:00,32509.56,34881.0,31683.0,33678.07,33282.0,126966.100563
1624492800000,2021-06-24T00:00:00+00:00,1624579199999,2021-06-24T23:59:59.999000+00:00,33675.07,35298.0,32286.57,34663.09,33792.285,86625.80426
1624579200000,2021-06-25T00:00:00+00:00,1624665599999,2021-06-25T23:59:59.999000+00:00,34663.08,35500.0,31275.0,31584.45,33387.5,116061.130356
1624665600000,2021-06-26T00:00:00+00:00,1624751999999,2021-06-26T23:59:59.999000+00:00,31576.09,32730.0,30151.0,32283.65,31440.5,107820.375287
1624752000000,2021-06-27T00:00:00+00:00,1624838399999,2021-06-27T23:59:59.999000+00:00,32283.65,34749.0,31973.45,34700.34,33361.225,96613.244211
1624838400000,2021-06-28T00:00:00+00:00,1624924799999,2021-06-28T23:59:59.999000+00:00,34702.49,35297.71,33862.72,34494.89,34580.215,82222.267819
1624924800000,2021-06-29T00:00:00+00:00,1625011199999,2021-06-29T23:59:59.999000+00:00,34494.89,36600.0,34225.43,35911.73,35412.715,90788.79622
1625011200000,2021-06-30T00:00:00+00:00,1625097599999,2021-06-30T23:59:59.999000+00:00,35911.72,36100.0,34017.55,35045.0,35058.775,77152.197634
1625097600000,2021-07-01T00:00:00+00:00,1625183999999,2021-07-01T23:59:59.999000+00:00,35045.0,35057.57,32711.0,33504.69,33884.285,71708.266112
1625184000000,2021-07-02T00:00:00+00:00,1625270399999,2021-07-02T23:59:59.999000+00:00,33502.33,33977.04,32699.0,33786.55,33338.020000000004,56172.181378
1625270400000,2021-07-03T00:00:00+00:00,1625356799999,2021-07-03T23:59:59.999000+00:00,33786.54,34945.61,33316.73,34669.13,34131.17,43044.578641
1625356800000,2021-07-04T00:00:00+00:00,1625443199999,2021-07-04T23:59:59.999000+00:00,34669.12,35967.85,34357.15,35286.51,35162.5,43703.475789
1625443200000,2021-07-05T00:00:00+00:00,1625529599999,2021-07-05T23:59:59.999000+00:00,35288.13,35293.78,33125.55,33690.14,34209.665,64123.874245
1625529600000,2021-07-06T00:00:00+00:00,1625615999999,2021-07-06T23:59:59.999000+00:00,33690.15,35118.88,33532.0,34220.01,34325.44,58210.596349
1625616000000,2021-07-07T00:00:00+00:00,1625702399999,2021-07-07T23:59:59.999000+00:00,34220.02,35059.09,33777.77,33862.12,34418.42999999999,53807.521675
1625702400000,2021-07-08T00:00:00+00:00,1625788799999,2021-07-08T23:59:59.999000+00:00,33862.11,33929.64,32077.0,32875.71,33003.32,70136.48032
1625788800000,2021-07-09T00:00:00+00:00,1625875199999,2021-07-09T23:59:59.999000+00:00,32875.71,34100.0,32261.07,33815.81,33180.535,47153.939899
1625875200000,2021-07-10T00:00:00+00:00,1625961599999,2021-07-10T23:59:59.999000+00:00,33815.81,34262.0,33004.78,33502.87,33633.39,34761.175468
1625961600000,2021-07-11T00:00:00+00:00,1626047999999,2021-07-11T23:59:59.999000+00:00,33502.87,34666.0,33306.47,34258.99,33986.235,31572.647448
1626048000000,2021-07-12T00:00:00+00:00,1626134399999,2021-07-12T23:59:59.999000+00:00,34259.0,34678.43,32658.34,33086.63,33668.385,48181.403762
1626134400000,2021-07-13T00:00:00+00:00,1626220799999,2021-07-13T23:59:59.999000+00:00,33086.94,33340.0,32202.25,32729.77,32771.125,41126.361008
1626220800000,2021-07-14T00:00:00+00:00,1626307199999,2021-07-14T23:59:59.999000+00:00,32729.12,33114.03,31550.0,32820.02,32332.015,46777.823484
1626307200000,2021-07-15T00:00:00+00:00,1626393599999,2021-07-15T23:59:59.999000+00:00,32820.03,33185.25,31133.0,31880.0,32159.125,51639.576353
1626393600000,2021-07-16T00:00:00+00:00,1626479999999,2021-07-16T23:59:59.999000+00:00,31874.49,32249.18,31020.0,31383.87,31634.59,48499.864154
1626480000000,2021-07-17T00:00:00+00:00,1626566399999,2021-07-17T23:59:59.999000+00:00,31383.86,31955.92,31164.31,31520.07,31560.114999999998,34012.242132
1626566400000,2021-07-18T00:00:00+00:00,1626652799999,2021-07-18T23:59:59.999000+00:00,31520.07,32435.0,31108.97,31778.56,31771.985,35923.716186
1626652800000,2021-07-19T00:00:00+00:00,1626739199999,2021-07-19T23:59:59.999000+00:00,31778.57,31899.0,30407.44,30839.65,31153.22,47340.468499
1626739200000,2021-07-20T00:00:00+00:00,1626825599999,2021-07-20T23:59:59.999000+00:00,30839.65,31063.07,29278.0,29790.35,30170.535,61034.049017
1626825600000,2021-07-21T00:00:00+00:00,1626911999999,2021-07-21T23:59:59.999000+00:00,29790.34,32858.0,29482.61,32144.51,31170.305,82796.265128
1626912000000,2021-07-22T00:00:00+00:00,1626998399999,2021-07-22T23:59:59.999000+00:00,32144.51,32591.35,31708.0,32287.83,32149.675,46148.092433
1626998400000,2021-07-23T00:00:00+00:00,1627084799999,2021-07-23T23:59:59.999000+00:00,32287.58,33650.0,31924.32,33634.09,32787.16,50112.863626
1627084800000,2021-07-24T00:00:00+00:00,1627171199999,2021-07-24T23:59:59.999000+00:00,33634.1,34500.0,33401.14,34258.14,33950.57,47977.550138
1627171200000,2021-07-25T00:00:00+00:00,1627257599999,2021-07-25T23:59:59.999000+00:00,34261.51,35398.0,33851.12,35381.02,34624.56,47852.928313
1627257600000,2021-07-26T00:00:00+00:00,1627343999999,2021-07-26T23:59:59.999000+00:00,35381.02,40550.0,35205.78,37237.6,37877.89,152452.512724
1627344000000,2021-07-27T00:00:00+00:00,1627430399999,2021-07-27T23:59:59.999000+00:00,37241.33,39542.61,36383.0,39457.87,37962.805,88397.267015
1627430400000,2021-07-28T00:00:00+00:00,1627516799999,2021-07-28T23:59:59.999000+00:00,39456.61,40900.0,38772.0,40019.56,39836.0,101344.528441
1627516800000,2021-07-29T00:00:00+00:00,1627603199999,2021-07-29T23:59:59.999000+00:00,40019.57,40640.0,39200.0,40016.48,39920.0,53998.439283
1627603200000,2021-07-30T00:00:00+00:00,1627689599999,2021-07-30T23:59:59.999000+00:00,40018.49,42316.71,38313.23,42206.37,40314.97,73602.784805
1627689600000,2021-07-31T00:00:00+00:00,1627775999999,2021-07-31T23:59:59.999000+00:00,42206.36,42448.0,41000.15,41461.83,41724.075,44849.791012
1627776000000,2021-08-01T00:00:00+00:00,1627862399999,2021-08-01T23:59:59.999000+00:00,41461.84,42599.0,39422.01,39845.44,41010.505000000005,53953.186326
1627862400000,2021-08-02T00:00:00+00:00,1627948799999,2021-08-02T23:59:59.999000+00:00,39850.27,40480.01,38690.0,39147.82,39585.005000000005,50837.351954
1627948800000,2021-08-03T00:00:00+00:00,1628035199999,2021-08-03T23:59:59.999000+00:00,39146.86,39780.0,37642.03,38207.05,38711.015,57117.435853
1628035200000,2021-08-04T00:00:00+00:00,1628121599999,2021-08-04T23:59:59.999000+00:00,38207.04,39969.66,37508.56,39723.18,38739.11,52329.35243
1628121600000,2021-08-05T00:00:00+00:00,1628207999999,2021-08-05T23:59:59.999000+00:00,39723.17,41350.0,37332.7,40862.46,39341.35,84343.755621
1628208000000,2021-08-06T00:00:00+00:00,1628294399999,2021-08-06T23:59:59.999000+00:00,40862.46,43392.43,39853.86,42836.87,41623.145000000004,75753.941347
1628294400000,2021-08-07T00:00:00+00:00,1628380799999,2021-08-07T23:59:59.999000+00:00,42836.87,44700.0,42446.41,44572.54,43573.205,73396.740808
1628380800000,2021-08-08T00:00:00+00:00,1628467199999,2021-08-08T23:59:59.999000+00:00,44572.54,45310.0,43261.0,43794.37,44285.5,69329.092698
1628467200000,2021-08-09T00:00:00+00:00,1628553599999,2021-08-09T23:59:59.999000+00:00,43794.36,46454.15,42779.0,46253.4,44616.575,74587.884845
1628553600000,2021-08-10T00:00:00+00:00,1628639999999,2021-08-10T23:59:59.999000+00:00,46248.87,46700.0,44589.46,45584.99,45644.729999999996,53814.643421
1628640000000,2021-08-11T00:00:00+00:00,1628726399999,2021-08-11T23:59:59.999000+00:00,45585.0,46743.47,45341.14,45511.0,46042.305,52734.901977
1628726400000,2021-08-12T00:00:00+00:00,1628812799999,2021-08-12T23:59:59.999000+00:00,45510.67,46218.12,43770.0,44399.0,44994.06,55266.108781
1628812800000,2021-08-13T00:00:00+00:00,1628899199999,2021-08-13T23:59:59.999000+00:00,44400.06,47886.0,44217.39,47800.0,46051.695,48239.370431
1628899200000,2021-08-14T00:00:00+00:00,1628985599999,2021-08-14T23:59:59.999000+00:00,47799.99,48144.0,45971.03,47068.51,47057.515,46114.359022
1628985600000,2021-08-15T00:00:00+00:00,1629071999999,2021-08-15T23:59:59.999000+00:00,47068.5,47372.27,45500.0,46973.82,46436.134999999995,42110.711334
1629072000000,2021-08-16T00:00:00+00:00,1629158399999,2021-08-16T23:59:59.999000+00:00,46973.82,48053.83,45660.0,45901.29,46856.915,52480.574014
1629158400000,2021-08-17T00:00:00+00:00,1629244799999,2021-08-17T23:59:59.999000+00:00,45901.3,47160.0,44376.0,44695.95,45768.0,57039.341629
1629244800000,2021-08-18T00:00:00+00:00,1629331199999,2021-08-18T23:59:59.999000+00:00,44695.95,46000.0,44203.28,44705.29,45101.64,54099.415985
1629331200000,2021-08-19T00:00:00+00:00,1629417599999,2021-08-19T23:59:59.999000+00:00,44699.37,47033.0,43927.7,46760.62,45480.35,53411.75392
1629417600000,2021-08-20T00:00:00+00:00,1629503999999,2021-08-20T23:59:59.999000+00:00,46760.62,49382.99,46622.99,49322.47,48002.99,56850.352228
1629504000000,2021-08-21T00:00:00+00:00,1629590399999,2021-08-21T23:59:59.999000+00:00,49322.47,49757.04,48222.0,48821.87,48989.520000000004,46745.136584
1629590400000,2021-08-22T00:00:00+00:00,1629676799999,2021-08-22T23:59:59.999000+00:00,48821.88,49500.0,48050.0,49239.22,48775.0,37007.887795
1629676800000,2021-08-23T00:00:00+00:00,1629763199999,2021-08-23T23:59:59.999000+00:00,49239.22,50500.0,49029.0,49488.85,49764.5,52462.541954
1629763200000,2021-08-24T00:00:00+00:00,1629849599999,2021-08-24T23:59:59.999000+00:00,49488.85,49860.0,47600.0,47674.01,48730.0,51014.594748
1629849600000,2021-08-25T00:00:00+00:00,1629935999999,2021-08-25T23:59:59.999000+00:00,47674.01,49264.3,47126.28,48973.32,48195.29,44655.830342
1629936000000,2021-08-26T00:00:00+00:00,1630022399999,2021-08-26T23:59:59.999000+00:00,48973.32,49352.84,46250.0,46843.87,47801.42,49371.277774
1630022400000,2021-08-27T00:00:00+00:00,1630108799999,2021-08-27T23:59:59.999000+00:00,46843.86,49149.93,46348.0,49069.9,47748.965,42068.104965
1630108800000,2021-08-28T00:00:00+00:00,1630195199999,2021-08-28T23:59:59.999000+00:00,49069.9,49299.0,48346.88,48895.35,48822.94,26681.063786
1630195200000,2021-08-29T00:00:00+00:00,1630281599999,2021-08-29T23:59:59.999000+00:00,48895.35,49632.27,47762.54,48767.83,48697.405,32652.283473
1630281600000,2021-08-30T00:00:00+00:00,1630367999999,2021-08-30T23:59:59.999000+00:00,48767.84,48888.61,46853.0,46982.91,47870.805,40288.35083
1630368000000,2021-08-31T00:00:00+00:00,1630454399999,2021-08-31T23:59:59.999000+00:00,46982.91,48246.11,46700.0,47100.89,47473.055,48645.52737
1630454400000,2021-09-01T00:00:00+00:00,1630540799999,2021-09-01T23:59:59.999000+00:00,47100.89,49156.0,46512.0,48810.52,47834.0,49904.65528
1630540800000,2021-09-02T00:00:00+00:00,1630627199999,2021-09-02T23:59:59.999000+00:00,48810.51,50450.13,48584.06,49246.64,49517.095,54410.770538
1630627200000,2021-09-03T00:00:00+00:00,1630713599999,2021-09-03T23:59:59.999000+00:00,49246.63,51000.0,48316.84,49999.14,49658.42,59025.644157
1630713600000,2021-09-04T00:00:00+00:00,1630799999999,2021-09-04T23:59:59.999000+00:00,49998.0,50535.69,49370.0,49915.64,49952.845,34664.65959
1630800000000,2021-09-05T00:00:00+00:00,1630886399999,2021-09-05T23:59:59.999000+00:00,49917.54,51900.0,49450.0,51756.88,50675.0,40544.835873
1630886400000,2021-09-06T00:00:00+00:00,1630972799999,2021-09-06T23:59:59.999000+00:00,51756.88,52780.0,50969.33,52663.9,51874.665,49249.667081
1630972800000,2021-09-07T00:00:00+00:00,1631059199999,2021-09-07T23:59:59.999000+00:00,52666.2,52920.0,42843.05,46863.73,47881.525,123048.802719
1631059200000,2021-09-08T00:00:00+00:00,1631145599999,2021-09-08T23:59:59.999000+00:00,46868.57,47340.99,44412.02,46048.31,45876.505,65069.3152
1631145600000,2021-09-09T00:00:00+00:00,1631231999999,2021-09-09T23:59:59.999000+00:00,46048.31,47399.97,45513.08,46395.14,46456.525,50651.66002
1631232000000,2021-09-10T00:00:00+00:00,1631318399999,2021-09-10T23:59:59.999000+00:00,46395.14,47033.0,44132.29,44850.91,45582.645000000004,49048.26618
1631318400000,2021-09-11T00:00:00+00:00,1631404799999,2021-09-11T23:59:59.999000+00:00,44842.2,45987.93,44722.22,45173.69,45355.075,30440.4081
1631404800000,2021-09-12T00:00:00+00:00,1631491199999,2021-09-12T23:59:59.999000+00:00,45173.68,46460.0,44742.06,46025.24,45601.03,32094.28052
1631491200000,2021-09-13T00:00:00+00:00,1631577599999,2021-09-13T23:59:59.999000+00:00,46025.23,46880.0,43370.0,44940.73,45125.0,65429.15056
1631577600000,2021-09-14T00:00:00+00:00,1631663999999,2021-09-14T23:59:59.999000+00:00,44940.72,47250.0,44594.44,47111.52,45922.22,44855.85099
1631664000000,2021-09-15T00:00:00+00:00,1631750399999,2021-09-15T23:59:59.999000+00:00,47103.28,48500.0,46682.32,48121.41,47591.16,43204.71174
1631750400000,2021-09-16T00:00:00+00:00,1631836799999,2021-09-16T23:59:59.999000+00:00,48121.4,48557.0,47021.1,47737.82,47789.05,40725.08895
1631836800000,2021-09-17T00:00:00+00:00,1631923199999,2021-09-17T23:59:59.999000+00:00,47737.81,48150.0,46699.56,47299.98,47424.78,34461.92776
1631923200000,2021-09-18T00:00:00+00:00,1632009599999,2021-09-18T23:59:59.999000+00:00,47299.98,48843.2,47035.56,48292.74,47939.38,30906.47038
1632009600000,2021-09-19T00:00:00+00:00,1632095999999,2021-09-19T23:59:59.999000+00:00,48292.75,48372.83,46829.18,47241.75,47601.005000000005,29847.24349
1632096000000,2021-09-20T00:00:00+00:00,1632182399999,2021-09-20T23:59:59.999000+00:00,47241.75,47347.25,42500.0,43015.62,44923.625,78003.524443
1632182400000,2021-09-21T00:00:00+00:00,1632268799999,2021-09-21T23:59:59.999000+00:00,43016.64,43639.0,39600.0,40734.38,41619.5,84534.080485
1632268800000,2021-09-22T00:00:00+00:00,1632355199999,2021-09-22T23:59:59.999000+00:00,40734.09,44000.55,40565.39,43543.61,42282.97,58349.05542
1632355200000,2021-09-23T00:00:00+00:00,1632441599999,2021-09-23T23:59:59.999000+00:00,43546.37,44978.0,43069.09,44865.26,44023.545,48699.57655
1632441600000,2021-09-24T00:00:00+00:00,1632527999999,2021-09-24T23:59:59.999000+00:00,44865.26,45200.0,40675.0,42810.57,42937.5,84113.426292
1632528000000,2021-09-25T00:00:00+00:00,1632614399999,2021-09-25T23:59:59.999000+00:00,42810.58,42966.84,41646.28,42670.64,42306.56,33594.57189
1632614400000,2021-09-26T00:00:00+00:00,1632700799999,2021-09-26T23:59:59.999000+00:00,42670.63,43950.0,40750.0,43160.9,42350.0,49879.99765
1632700800000,2021-09-27T00:00:00+00:00,1632787199999,2021-09-27T23:59:59.999000+00:00,43160.9,44350.0,42098.0,42147.35,43224.0,39776.84383
1632787200000,2021-09-28T00:00:00+00:00,1632873599999,2021-09-28T23:59:59.999000+00:00,42147.35,42787.38,40888.0,41026.54,41837.69,43372.2624
1632873600000,2021-09-29T00:00:00+00:00,1632959999999,2021-09-29T23:59:59.999000+00:00,41025.01,42590.0,40753.88,41524.28,41671.94,33511.53487
1632960000000,2021-09-30T00:00:00+00:00,1633046399999,2021-09-30T23:59:59.999000+00:00,41524.29,44141.37,41410.17,43824.1,42775.770000000004,46381.22781
